,# of bumps,# of inflections,curvature,min i,max i,x min,x max,y min,y max,S,criticality
3717,1,0,-4.522009655712455,42,54,4.219507705176107,4.836281906951478,-11.249284891128232,-5.412526733781232,1.0789954621793214,3
3718,3,0,-2.24949152690981,49,54,3.912023005428146,4.007333185232471,-8.351947859583365,-8.68842009620458,1.0350796704806855,1
3719,0,0,-1.5413406493279032,12,0,2.5649493574615367,0.0,-10.362619801893228,-0.3552227859665889,1.0601099101374454,1
3720,0,0,6.652021266932332,25,0,3.332204510175204,0.0,-6.440764101208819,-0.7872434613335064,1.0504320863021213,1
3721,1,0,-25.242564127145997,30,14,3.58351893845611,2.70805020110221,-9.988200108705172,-5.8938555464830715,1.0527222524552844,3
3722,2,0,-15.866674422934011,41,53,4.1588830833596715,4.762173934797756,-11.588221187251728,-5.3603678620795145,1.0574641506056002,3
3723,0,0,42.930343883532736,49,56,4.61512051684126,4.990432586778736,-11.611214051235569,-5.821636216416381,1.0771041501016567,3
3724,0,0,-0.3216171519015139,17,0,2.8903717578961645,0.0,-10.560722540746825,-0.5811539638053614,1.0470270015129117,1
3725,4,0,5.5886291694884385,49,55,4.59511985013459,4.912654885736052,-11.466769141694652,-5.27382254005364,1.0827833518363474,3
3726,0,0,-6.326023391549101,32,32,3.4965075614664802,3.4965075614664802,-10.340806561758198,-10.340806561758198,1.0408135915413115,1
3727,0,0,0.03404701899065543,35,14,3.871201010907891,2.70805020110221,-11.348521999198812,-6.224558019795553,1.0984099101578833,3
3728,0,0,8.177591747705252,16,0,2.833213344056216,0.0,-9.161255164285691,-0.027040182699000027,1.1617527928517266,1
3729,0,0,-1.9807256275332732,27,30,3.332204510175204,3.4339872044851463,-9.539392288851051,-8.286629320355685,1.0416109786647276,1
3730,1,0,2.5043079175388936,31,40,3.5553480614894135,3.9889840465642745,-6.685717437983988,-6.2353009420135574,1.0476931186797307,3
3731,1,0,-2.2905475733809335,20,0,3.044522437723423,0.0,-10.45926742130316,-0.6654273380715632,1.0499549931320784,1
3732,1,0,3.3980675600770236,26,39,3.367295829986474,3.9512437185814275,-6.442052067091753,-5.523613106679308,1.0468816092429831,3
3733,1,0,-4.014721734055973,49,54,4.6913478822291435,4.962844630259907,-11.7942759817892,-5.235470460939389,1.0991391684500118,3
3734,2,0,12.531199944032624,25,44,3.295836866004329,4.189654742026425,-7.475472361766889,-5.512394409089211,1.0482589013609864,3
3735,2,0,-7.279713069892457,36,53,3.8501476017100584,4.700480365792417,-10.879990585940273,-5.232778462772466,1.0646222089036241,3
3736,2,0,-12.872022621612922,44,56,4.3694478524670215,5.0238805208462765,-11.51871297071736,-6.082809941216761,1.0772993674959048,3
3737,0,0,-31.943679381941024,41,49,4.127134385045092,4.5217885770490405,-8.40470874963536,-6.266482513061096,1.0528165769062403,3
3738,1,0,-36.2967185239691,49,53,4.804021044733257,5.0369526024136295,-12.32194495368862,-5.702168087358979,1.0978292145297937,3
3739,1,0,-1.5973341002654833,22,23,3.1354942159291497,3.1780538303479458,-6.024473044762371,-5.467281500438455,1.0372306046476216,2
3740,1,0,22.177360299381803,48,53,4.867534450455582,5.176149732573829,-12.491187448895344,-5.990498559388346,1.094300869670407,3
3741,0,0,-4.948015205691483,52,56,5.10594547390058,5.351858133476067,-12.276996517610709,-6.7617084588555425,1.106208933571737,3
3742,2,0,-12.853113251930187,58,62,5.2832037287379885,5.5134287461649825,-12.57712889149959,-11.431996587196588,1.0973516718205292,3
3743,2,0,2.7515132089575802,35,40,3.7376696182833684,3.970291913552122,-6.378418212761278,-5.765900766601442,1.0464874600722909,3
3744,2,0,-11.096681596134875,26,43,3.332204510175204,4.110873864173311,-8.394366206407923,-5.071130366215479,1.046882007217431,3
3745,0,0,0.6220906680681664,55,61,5.293304824724492,5.659482215759621,-14.008747344092207,-8.265744156282725,1.0935561308525144,3
3746,1,0,-3.206332226581491,18,20,2.9444389791664403,3.044522437723423,-10.537070486383191,-9.438458197715082,1.0471518678497491,1
3747,0,0,-2.5956636605858656,23,0,3.1780538303479458,0.0,-10.401197541154744,-0.6702198380285774,1.047195556852031,1
3748,1,0,3.752730350206616,49,54,4.574710978503383,4.836281906951478,-11.42065587217824,-5.227709270537228,1.0754781648358076,3
3749,2,0,-5.070720164562243,-1,-1,4.30406509320417,4.30406509320417,-9.93532530938488,-9.93532530938488,1.0338216903080024,3
3750,1,0,23.422222551364335,42,55,4.248495242049359,4.927253685157205,-11.565168436842761,-6.325691570317657,1.0614631443165095,3
3751,2,0,9.226243072365422,40,50,4.007333185232471,4.48863636973214,-10.981556089343082,-4.859063279828695,1.0595850174329455,3
3752,0,0,0.4011535807488453,62,63,4.143134726391533,4.1588830833596715,-8.413298267920021,-7.943294638674286,1.034316548225553,3
3753,1,0,0.05773323885592826,-1,-1,5.484796933490655,5.484796933490655,-12.820478027266265,-12.820478027266265,1.072369821093235,1
3754,5,0,-0.8774484763020098,62,63,4.143134726391533,4.1588830833596715,-10.176335136029454,-8.566897223595353,1.0341837854498932,2
3755,0,0,5.766638094212736,7,0,2.0794415416798357,0.0,-10.799248993157791,-0.09528568230919247,1.0663659719934113,1
3756,0,0,-1.6723307616665486,13,0,2.6390573296152584,0.0,-12.110431410933257,-0.32077613112544373,1.0563170570098257,1
3757,0,0,-3.1432590071260114,19,0,2.995732273553991,0.0,-10.336502974731298,-0.5387649023787793,1.054723105198878,1
3758,1,0,26.613039145710044,41,48,4.0943445622221,4.442651256490317,-7.495839430494923,-6.627339362457117,1.0522644636066931,3
3759,1,0,8.002472510642045,39,49,3.970291913552122,4.442651256490317,-8.401720484893037,-5.8786620691406615,1.0504418081822897,3
3760,1,0,-10.286674437731671,35,55,3.8918202981106265,4.997212273764115,-11.047658732228022,-5.240643002930169,1.1107690886838089,3
3761,4,0,1.7847023924253484,46,54,4.406719247264253,4.820281565605037,-11.437844583796537,-5.339770301630297,1.0729154854267446,3
3762,0,0,10.811123930892746,30,35,3.5553480614894135,3.8066624897703196,-6.72229066294838,-6.586158488623799,1.0501273938138695,2
3763,1,0,-21.828492163477623,47,54,4.418840607796598,4.762173934797756,-11.114530305771428,-5.052296687775239,1.0791424222816992,3
3764,1,0,-11.014098213579311,44,52,4.248495242049359,4.634728988229636,-11.116572712950052,-5.105305538545891,1.0743308543621302,3
3765,1,0,-3.294925353545381,52,59,4.812184355372417,5.198497031265826,-12.353668399517712,-6.6677105097740625,1.0721007044044757,3
3766,0,0,-0.9592348943924028,14,0,2.70805020110221,0.0,-10.790452455028454,-0.21898169559593073,1.0585774281935778,1
3767,1,0,-4.477472475614887,31,36,3.4657359027997265,3.6109179126442243,-5.918893854273146,-5.631211781821365,1.0359460815768895,3
3768,1,0,5.760208948970558,-1,-1,4.290459441148391,4.290459441148391,-9.965757878262252,-9.965757878262252,1.0339705797218937,3
3769,0,0,-1.3208728189440149,24,26,3.2188758248682006,3.295836866004329,-10.368824057681683,-9.270211769013573,1.0411377309967809,1
3770,0,0,-0.2515270733208581,28,0,3.367295829986474,0.0,-10.261756225813318,-0.7483526793470517,1.0456927622562948,1
3771,2,0,2.8857790152842377,-1,-1,3.912023005428146,3.912023005428146,-10.189793678807979,-10.189793678807979,1.0385658681776175,1
3772,2,0,5.455099394890332,40,45,4.02535169073515,4.2626798770413155,-7.469210977253986,-7.311307947808176,1.051529371945424,2
3773,2,0,3.865364804565216,28,35,3.367295829986474,3.58351893845611,-5.999104777599546,-6.363070154800957,1.0362545770223652,2
3774,1,0,37.82039661429264,45,52,4.290459441148391,4.634728988229636,-11.098172356619544,-4.998750668006469,1.0741939911415834,3
3775,3,0,-3.7872866476668077,52,54,3.970291913552122,4.007333185232471,-10.06266841688844,-9.369521236328495,1.0363035330160757,3
3776,1,0,1.5007572061717869,32,47,3.6888794541139363,4.418840607796598,-10.39508448427358,-4.93549897012942,1.058020096260979,3
3777,1,0,-11.834754526210626,46,54,4.454347296253507,4.882801922586371,-11.475598039368823,-5.138772308222381,1.0924481940507482,3
3778,2,0,39.27741610566515,27,47,3.4011973816621555,4.343805421853684,-9.823602540761273,-5.388825340701863,1.0498054522149003,3
3779,1,0,-0.45191426703817195,31,31,3.4657359027997265,3.4657359027997265,-10.362209026944724,-10.362209026944724,1.0419072125450919,1
3780,0,0,-2.1487762935698256,59,59,4.0943445622221,4.0943445622221,-10.597059642809153,-10.597059642809153,1.0336761103647178,1
3781,2,0,-4.406056858063433,31,39,3.4657359027997265,3.6888794541139363,-5.932519548417312,-5.6622292186774,1.034873342733488,3
3782,2,0,-4.242051129913391,47,55,3.871201010907891,4.02535169073515,-5.72353482416761,-5.1883918927509125,1.033799666733099,3
3783,1,0,-4.402009153300161,42,45,4.1588830833596715,4.30406509320417,-9.565853196471172,-9.124020444192132,1.050260713788803,2
3784,1,0,-1.2428321255660562,21,0,3.091042453358316,0.0,-10.603436548215,-0.6554537557923223,1.045820211673772,1
3785,2,0,22.799192318676777,41,52,4.04305126783455,4.574710978503383,-10.513573045802723,-5.279794200392256,1.0545184345262493,3
3786,2,0,-21.780993167762052,24,43,3.258096538021482,4.127134385045092,-8.170100759632849,-5.135147772925576,1.0471952202693906,3
3787,2,0,-23.789185457978338,35,46,3.828641396489095,4.356708826689592,-8.79654264381486,-4.866679720258383,1.050260713788803,3
3788,2,0,1.3097989020808927,38,59,4.0943445622221,5.278114659230517,-11.81220264713511,-6.517528271865572,1.0883038130150346,3
3789,2,0,1.338058038252829,49,60,4.787491742782046,5.43372200355424,-12.739831406040325,-7.234187223552344,1.0782769009705242,3
3790,0,0,-0.5204680504020546,20,19,3.044522437723423,2.995732273553991,-10.670489101666554,-9.571876812998443,1.0465399189366367,1
3791,1,0,-4.806226586442153,53,57,5.220355825078324,5.472270673671475,-12.945057082002679,-7.3615607732209805,1.1110949690444238,3
3792,1,0,12.922204603462388,39,46,3.970291913552122,4.290459441148391,-7.270031267005946,-6.505425122463856,1.0504418081822897,3
3793,1,0,6.279214374304373,49,53,5.056245805348308,5.318119993844216,-12.667815413034484,-6.753792791899981,1.1077277047576457,3
3794,1,0,-3.0783031428417935,53,58,5.049856007249537,5.342334251964811,-12.95075220828568,-6.662036137709766,1.099686045967222,3
3795,0,0,0.8912035938219836,42,47,3.7612001156935624,3.871201010907891,-10.239102278743212,-9.140489990075102,1.0374298021172423,1
3796,2,0,-1.245120342721881,33,52,3.713572066704308,4.634728988229636,-9.412139748420064,-6.238261289482598,1.0531593553012033,3
3797,0,0,3.8778441134655206,46,59,4.74493212836325,5.560681631015528,-13.291646651173718,-7.741598276459558,1.0962056450426716,3
3798,2,0,-15.97083112411712,34,32,3.5553480614894135,3.4965075614664802,-10.686155459034484,-9.993008278474539,1.0428888542736514,1
3799,1,0,-11.951508131878189,46,53,4.48863636973214,4.867534450455582,-11.461250247199745,-5.14615061023123,1.084851948558151,3
3800,0,0,21.24858758832871,39,53,4.127134385045092,4.90527477843843,-12.086592981681662,-6.566132564152999,1.0600880617638924,3
3801,0,0,-3.0990255931534705,49,55,4.5217885770490405,4.8283137373023015,-11.378477461910494,-5.0265949845849445,1.0869115809077858,3
3802,1,0,-4.91372078453504,24,47,3.258096538021482,4.394449154672439,-10.460095010457183,-4.828883228635816,1.0666106640741368,3
3803,3,0,22.05253419082105,25,46,3.295836866004329,4.343805421853684,-9.790124733313236,-5.332874677401767,1.0506474336458125,3
3804,1,0,1.736105721400238,20,42,3.044522437723423,4.060443010546419,-7.728809994968422,-5.176764042342794,1.0464874600722909,3
3805,1,0,13.204721757548674,52,57,4.919980925828125,5.204006687076795,-12.3863348864182,-6.106688391816786,1.1072392310875858,3
3806,1,0,4.22825582318936,34,53,3.7612001156935624,4.718498871295094,-10.92087442051242,-5.399413502650175,1.0740133282543434,3
3807,1,0,27.318035982820028,26,44,3.332204510175204,4.189654742026425,-9.06007449762236,-5.022888349240207,1.0482589013609864,3
3808,3,0,-26.082909452081392,43,54,4.330733340286331,4.90527477843843,-11.229573685790351,-5.148007303985182,1.0817465993599045,3
3809,1,0,-10.12258368531372,43,53,4.2626798770413155,4.770684624465665,-11.164450010431054,-4.955189518335457,1.0846257734482019,3
3810,1,0,13.179117072030996,42,59,4.3694478524670215,5.351858133476067,-12.19659228316363,-6.749495780590246,1.0985773701882462,3
3811,1,0,-1.529074971505223,18,14,2.9444389791664403,2.70805020110221,-9.383649213773365,-8.69050203321342,1.0482083310685177,1
3812,2,0,3.4005754973034645,53,61,5.147494476813453,5.645446897643238,-13.863734352563991,-8.478475055882146,1.08459229985998,3
3813,0,0,-3.0381549682923605,41,45,4.07753744390572,4.276666119016055,-7.2817706429721145,-6.727093136677275,1.0510091044702632,3
3814,1,0,-0.28082947463280755,44,56,4.343805421853684,4.983606621708336,-11.598134365299778,-5.789616570379669,1.08230948931944,3
3815,3,0,-14.304506747694605,36,49,3.828641396489095,4.454347296253507,-8.942415174139956,-5.752710726572036,1.0507202682237828,3
3816,1,0,0.5744140693785528,28,43,3.4657359027997265,4.143134726391533,-7.671320241287982,-5.381514874940335,1.0477570894488513,3
3817,2,0,3.8219971033866784,49,48,3.912023005428146,3.8918202981106265,-10.10401732897875,-9.410870148418805,1.036707667651942,2
3818,0,0,-3.1503340389089596,43,53,4.2626798770413155,4.770684624465665,-11.148593525819674,-4.8858303855104355,1.0942450496913796,3
3819,0,0,-6.09065346582978,26,0,3.295836866004329,0.0,-9.021749202168632,-0.7817598389165489,1.042569878304514,1
3820,1,0,-7.548118453610425,45,30,4.2626798770413155,3.5553480614894135,-12.20038483388723,-8.734648931087502,1.0478879674082147,1
3821,2,0,-7.1257307964134,46,46,3.8501476017100584,3.8501476017100584,-10.372115235601933,-10.372115235601933,1.0368465620836236,2
3822,1,0,-3.4499593107731266,27,42,3.4011973816621555,4.127134385045092,-6.90460638702765,-5.970297149650817,1.049049589648373,3
3823,3,0,-6.580917111083926,37,54,3.9889840465642745,4.875197323201151,-11.175754584354125,-6.02909101743476,1.0613600840124728,3
3824,1,0,-5.551879018041823,29,0,3.4011973816621555,0.0,-10.272357830174737,-0.7649545239410218,1.0432937756559586,1
3825,0,0,-0.16994302977752862,52,57,4.969813299576001,5.25227342804663,-12.41532259222435,-6.211683525172732,1.1073999014097289,3
3826,2,0,7.041891445546449,53,59,4.852030263919617,5.176149732573829,-12.179865408191805,-6.216571738050519,1.084072139425459,3
3827,2,0,-7.2502928021199535,40,51,4.02535169073515,4.553876891600541,-10.84470599131504,-5.127020611489847,1.061126926972438,3
3828,2,0,-2.490611817253052,41,51,4.0943445622221,4.574710978503383,-10.78047804809512,-4.871715992752379,1.0709501770147543,3
3829,0,0,-20.487400352684865,38,50,3.912023005428146,4.477336814478207,-10.813526784440192,-4.776849894510662,1.0707142952825415,3
3830,1,0,2.678789127369779,-1,-1,4.110873864173311,4.110873864173311,-11.130868404915176,-11.130868404915176,1.0517564279561777,1
3831,0,0,2.8249656337195677,26,41,3.367295829986474,4.07753744390572,-7.070076569903076,-5.805143065787453,1.0488461618257456,3
3832,1,0,0.05078764928028388,35,48,3.8066624897703196,4.442651256490317,-10.384086931370248,-4.890202781278237,1.0615946331145907,3
3833,3,0,-5.486914004602343,65,62,4.189654742026425,4.143134726391533,-10.105162289234684,-9.006550000566575,1.0346868404562533,2
3834,2,0,-7.391731016450294,16,0,2.833213344056216,0.0,-10.546498663602277,-0.5359071161519471,1.047602422506105,1
3835,2,0,1.3598780702294009,26,52,3.367295829986474,4.624972813284271,-10.45131604724517,-5.083472618048522,1.0718827669950628,3
3836,3,0,3.964839659469514,40,51,4.02535169073515,4.553876891600541,-10.808045726333248,-4.762092993941196,1.0753933276770566,3
3837,1,0,-2.869812120017807,45,45,4.290459441148391,4.290459441148391,-13.656171273914225,-13.656171273914225,1.0501316478394187,1
3838,2,0,11.40446473660396,60,57,4.110873864173311,4.060443010546419,-9.069659674341302,-8.376512493781357,1.0346444512894615,2
3839,0,0,3.2177543305794485,10,0,2.3978952727983707,0.0,-10.821596630217067,-0.14605829952552746,1.0879693799021748,1
3840,3,0,-21.98693960172242,30,45,3.5553480614894135,4.2626798770413155,-9.74051263673946,-5.027983932430868,1.049975543870653,3
3841,2,0,-37.12787941532547,35,51,3.8066624897703196,4.59511985013459,-10.843356129536765,-5.090783490711133,1.0678670207635839,3
3842,0,0,4.55109333948674,35,49,3.828641396489095,4.5217885770490405,-8.091211551242514,-6.573340832333904,1.0528165769062403,3
3843,0,0,-25.568216421257002,35,35,3.58351893845611,3.58351893845611,-11.078937417928826,-11.078937417928826,1.0445383974153348,1
3844,1,0,9.440630306758754,46,52,4.343805421853684,4.634728988229636,-11.095566909379958,-4.94709861346231,1.0769007246307591,3
3845,1,0,-5.775039020075718,52,54,3.970291913552122,4.007333185232471,-7.24300828524904,-6.61048572650553,1.0344468296557416,3
3846,2,0,-2.3088419345017495,49,54,3.912023005428146,4.007333185232471,-9.43727672152909,-9.031811613420924,1.0361711745607303,2
3847,2,0,5.564497613415167,42,53,4.204692619390966,4.762173934797756,-11.17685074932708,-4.971619812717486,1.0735426433656639,3
3848,1,0,0.835780456111709,52,56,4.948759890378168,5.181783550292085,-11.717121798415876,-5.898226516659171,1.1090373012320964,3
3849,1,0,-22.91965391615596,41,54,4.110873864173311,4.77912349311153,-10.907293748612318,-5.239138451599268,1.0772255425172632,3
3850,1,0,4.19330154128304,35,53,3.8501476017100584,4.77912349311153,-11.207393503102308,-6.143894719448985,1.058330397632607,3
3851,1,0,9.870186803465597,48,59,4.727387818712341,5.3612921657094255,-11.269620461974043,-8.123591077908783,1.064894309331191,3
3852,0,0,-0.6043891573856588,13,0,2.6390573296152584,0.0,-10.531482690459336,-0.3247473423673378,1.0564514393729563,1
3853,0,0,-1.082834195561629,19,16,2.995732273553991,2.833213344056216,-10.58050535116619,-9.887358170606245,1.0459587103602408,1
3854,2,0,-30.21047534854736,34,53,3.7612001156935624,4.718498871295094,-11.000243953442764,-5.620346599902304,1.0562320455709782,3
3855,0,0,-3.6096143896184736,16,0,2.833213344056216,0.0,-9.537050831395442,-0.5835400683882755,1.0495995601697994,1
3856,0,0,-16.71659593840493,45,52,4.330733340286331,4.663439094112067,-11.095377654119083,-4.853932901743331,1.078335275704156,3
3857,2,0,8.810348425094626,52,44,4.624972813284271,4.23410650459726,-12.534489308682607,-9.251074962676835,1.0518447768462358,1
3858,1,0,11.015639576456023,45,43,3.828641396489095,3.784189633918261,-10.975276627160362,-10.282129446600417,1.039060317379633,1
3859,0,0,-2.3725417965128184,42,53,4.248495242049359,4.820281565605037,-8.433095426695601,-7.54233799682661,1.0576365192462374,2
3860,1,0,-20.665022246630222,36,51,3.8501476017100584,4.605170185988092,-9.745727868079094,-6.074503349203878,1.0535702138298213,3
3861,2,0,10.157241704972645,46,32,3.8501476017100584,3.4965075614664802,-6.445333644443533,-6.10500783850633,1.0347301097545911,3
3862,1,0,-3.440661147070073,22,32,3.1354942159291497,3.4965075614664802,-5.984029568620464,-5.929962347350188,1.0348756698670691,3
3863,1,0,0.824233658003763,-1,-1,3.5263605246161616,3.5263605246161616,-10.242919690039855,-10.242919690039855,1.043112311892174,1
3864,2,0,2.1610041954218735,31,46,3.58351893845611,4.30406509320417,-10.39962076955876,-4.913441665841154,1.0512905881850307,3
3865,0,0,1.754504317086878,48,53,6.826545223556594,7.490529402060711,-12.172399676615786,-10.525690369384455,1.1271209827063837,3
3866,0,0,-7.968924285597752,45,43,4.430816798843313,4.330733340286331,-8.452014592456683,-8.115542355835471,1.0581275249661588,2
3867,5,0,11.793553216132626,41,53,4.1588830833596715,4.762173934797756,-10.316680711604178,-5.985947371317848,1.0544185767477534,3
3868,2,0,-17.56868972038545,48,53,4.5217885770490405,4.77912349311153,-11.198601729381513,-5.015140359956159,1.068841144627024,3
